txn_id,date,description,amount,account_type
1320,2025-12-25,NETFLIX.COM,-17.83,Credit Card
1321,2025-04-15,APARTMENT RENT,-22.37,Checking
1322,2025-08-03,AMAZON MKTPLACE,-24.13,Credit Card
1323,2025-07-23,SALARY DEPOSIT,-91.23,Credit Card
1324,2025-06-05,WALMART GROCERY,-97.99,Credit Card
1325,2025-01-28,SALARY DEPOSIT,-84.6,Checking
1326,2025-03-29,SALARY DEPOSIT,-60.79,Credit Card
1327,2025-04-04,SALARY DEPOSIT,-51.6,Credit Card
1328,2025-02-01,STARBUCKS COFFEE #123,-19.94,Checking
1329,2025-10-09,SALARY DEPOSIT,-92.4,Checking
1330,2025-04-04,WALMART GROCERY,-13.19,Checking
1331,2025-04-07,AMAZON MKTPLACE,-93.76,Checking
1332,2025-05-30,AMAZON MKTPLACE,-12.02,Credit Card
1333,2025-02-20,STARBUCKS COFFEE #123,-85.4,Credit Card
1334,2025-04-10,APARTMENT RENT,-90.18,Checking
1335,2025-10-13,AMAZON MKTPLACE,-50.64,Credit Card
1336,2025-04-07,SALARY DEPOSIT,-49.72,Credit Card
1337,2025-07-07,APARTMENT RENT,-40.72,Checking
1338,2025-11-07,NETFLIX.COM,-91.15,Credit Card
1339,2025-04-02,SALARY DEPOSIT,-52.19,Checking
1340,2025-12-16,DUNKIN DONUTS STORE 44,-51.87,Credit Card
1341,2025-02-21,NETFLIX.COM,-88.65,Credit Card
1342,2025-01-30,DUNKIN DONUTS STORE 44,-32.32,Credit Card
1343,2025-01-25,AMAZON MKTPLACE,-29.32,Credit Card
1344,2025-11-11,APARTMENT RENT,-9.71,Checking
1345,2025-06-01,STARBUCKS COFFEE #123,-64.75,Credit Card
1346,2025-05-16,NETFLIX.COM,-6.5,Credit Card
1347,2025-06-20,APARTMENT RENT,-48.08,Credit Card
1348,2025-09-06,STARBUCKS COFFEE #123,-14.5,Checking
1349,2025-12-22,WALMART GROCERY,-8.47,Checking
1350,2025-07-05,STARBUCKS COFFEE #123,-39.22,Checking
1351,2025-05-26,AMAZON MKTPLACE,-97.42,Checking
1352,2025-10-15,AMAZON MKTPLACE,-37.13,Checking
1353,2025-01-31,SALARY DEPOSIT,-8.33,Checking
1354,2025-07-21,WALMART GROCERY,-41.58,Credit Card
1355,2025-04-20,SALARY DEPOSIT,-25.9,Checking
1356,2025-03-23,APARTMENT RENT,-24.43,Checking
1357,2025-08-29,WALMART GROCERY,-83.08,Credit Card
1358,2025-12-08,WALMART GROCERY,-18.15,Checking
1359,2025-07-06,SALARY DEPOSIT,-76.82,Checking
1360,2025-02-09,STARBUCKS COFFEE #123,-56.64,Credit Card
1361,2025-03-20,APARTMENT RENT,-41.88,Checking
1362,2025-10-27,SALARY DEPOSIT,-33.87,Credit Card
1363,2025-10-08,NETFLIX.COM,-12.71,Credit Card
1364,2025-08-20,AMAZON MKTPLACE,-79.34,Credit Card
1365,2025-08-23,WALMART GROCERY,-48.18,Checking
1366,2025-09-13,WALMART GROCERY,-58.17,Checking
1367,2025-04-02,WALMART GROCERY,-45.71,Credit Card
1368,2025-02-08,APARTMENT RENT,-77.24,Checking
1369,2025-07-12,NETFLIX.COM,-84.6,Checking
1370,2025-09-27,WALMART GROCERY,-95.16,Credit Card
1371,2025-02-23,AMAZON MKTPLACE,-56.19,Credit Card
1372,2025-01-19,APARTMENT RENT,-85.3,Checking
1373,2025-02-24,NETFLIX.COM,-19.31,Checking
1374,2025-01-08,STARBUCKS COFFEE #123,-40.94,Credit Card
1375,2025-09-03,APARTMENT RENT,-8.01,Credit Card
1376,2025-03-17,DUNKIN DONUTS STORE 44,-85.05,Checking
1377,2025-09-26,STARBUCKS COFFEE #123,-73.12,Credit Card
1378,2025-06-04,APARTMENT RENT,-25.23,Checking
1379,2025-09-06,APARTMENT RENT,-34.46,Checking
1380,2025-12-31,APARTMENT RENT,-81.34,Credit Card
1381,2025-03-10,STARBUCKS COFFEE #123,-73.51,Credit Card
1382,2025-07-24,STARBUCKS COFFEE #123,-12.88,Credit Card
1383,2025-11-03,APARTMENT RENT,-26.0,Checking
1384,2025-08-18,AMAZON MKTPLACE,-73.92,Checking
1385,2025-11-28,STARBUCKS COFFEE #123,-18.9,Checking
1386,2025-09-23,DUNKIN DONUTS STORE 44,-28.33,Checking
1387,2025-03-23,SALARY DEPOSIT,-19.76,Credit Card
1388,2025-12-30,STARBUCKS COFFEE #123,-20.84,Checking
1389,2025-04-01,DUNKIN DONUTS STORE 44,-9.02,Credit Card
1390,2025-12-02,SALARY DEPOSIT,-80.29,Credit Card
1391,2025-07-17,WALMART GROCERY,-22.87,Credit Card
1392,2025-12-31,WALMART GROCERY,-46.87,Checking
1393,2025-05-19,NETFLIX.COM,-87.97,Credit Card
1394,2025-12-26,STARBUCKS COFFEE #123,-44.6,Checking
1395,2025-03-16,DUNKIN DONUTS STORE 44,-52.96,Checking
1396,2025-05-07,SALARY DEPOSIT,-38.55,Credit Card
1397,2025-03-25,SALARY DEPOSIT,-50.76,Credit Card
1398,2025-12-29,WALMART GROCERY,-6.04,Credit Card
1399,2025-09-25,AMAZON MKTPLACE,-98.13,Credit Card
1400,2025-09-08,NETFLIX.COM,-6.43,Checking
1401,2025-11-14,SALARY DEPOSIT,-10.21,Credit Card
1402,2025-12-23,WALMART GROCERY,-8.36,Credit Card
1403,2025-05-23,STARBUCKS COFFEE #123,-26.45,Checking
1404,2025-08-11,STARBUCKS COFFEE #123,-19.35,Checking
1405,2025-02-04,DUNKIN DONUTS STORE 44,-95.85,Checking
1406,2025-05-10,APARTMENT RENT,-89.02,Checking
1407,2025-06-22,SALARY DEPOSIT,-50.28,Checking
1408,2025-10-07,APARTMENT RENT,-13.82,Credit Card
1409,2025-12-16,WALMART GROCERY,-39.15,Credit Card
1410,2025-08-10,SALARY DEPOSIT,-27.62,Checking
1411,2025-06-19,SALARY DEPOSIT,-39.53,Checking
1412,2025-08-24,DUNKIN DONUTS STORE 44,-22.02,Checking
1413,2025-10-25,DUNKIN DONUTS STORE 44,-63.11,Credit Card
1414,2025-05-01,STARBUCKS COFFEE #123,-86.31,Credit Card
1415,2025-02-06,STARBUCKS COFFEE #123,-54.05,Checking
1416,2025-04-23,NETFLIX.COM,-61.34,Credit Card
1417,2025-01-28,STARBUCKS COFFEE #123,-53.6,Credit Card
1418,2025-09-04,WALMART GROCERY,-29.81,Checking
1419,2025-06-25,WALMART GROCERY,-47.1,Credit Card
1420,2025-08-08,NETFLIX.COM,-28.87,Checking
1421,2025-06-10,DUNKIN DONUTS STORE 44,-90.54,Credit Card
1422,2025-06-07,DUNKIN DONUTS STORE 44,-70.13,Credit Card
1423,2025-03-19,APARTMENT RENT,-31.82,Checking
1424,2025-03-27,WALMART GROCERY,-16.35,Credit Card
1425,2025-08-11,WALMART GROCERY,-55.46,Checking
1426,2025-09-03,STARBUCKS COFFEE #123,-82.7,Checking
1427,2025-03-07,APARTMENT RENT,-44.49,Checking
1428,2025-04-04,AMAZON MKTPLACE,-26.32,Checking
1429,2025-01-23,NETFLIX.COM,-57.95,Checking
1430,2025-05-01,NETFLIX.COM,-14.57,Checking
1431,2025-09-04,SALARY DEPOSIT,-11.35,Credit Card
1432,2025-02-15,DUNKIN DONUTS STORE 44,-41.74,Checking
1433,2025-12-16,DUNKIN DONUTS STORE 44,-17.39,Checking
1434,2025-01-24,SALARY DEPOSIT,-90.09,Checking
1435,2025-04-29,NETFLIX.COM,-21.48,Checking
1436,2025-06-08,SALARY DEPOSIT,-16.8,Checking
1437,2025-03-18,SALARY DEPOSIT,-21.39,Credit Card
1438,2025-05-10,NETFLIX.COM,-78.24,Credit Card
1439,2025-11-23,WALMART GROCERY,-58.18,Credit Card
1440,2025-11-09,DUNKIN DONUTS STORE 44,-65.55,Credit Card
1441,2025-08-21,WALMART GROCERY,-86.89,Checking
1442,2025-12-08,APARTMENT RENT,-26.72,Credit Card
1443,2025-12-09,STARBUCKS COFFEE #123,-79.44,Credit Card
1444,2025-07-26,AMAZON MKTPLACE,-84.67,Credit Card
1445,2025-06-13,NETFLIX.COM,-88.48,Credit Card
1446,2025-03-23,APARTMENT RENT,-9.82,Credit Card
1447,2025-12-16,AMAZON MKTPLACE,-96.38,Checking
1448,2025-12-31,APARTMENT RENT,-90.14,Credit Card
1449,2025-01-22,STARBUCKS COFFEE #123,-43.08,Checking
1450,2025-03-24,STARBUCKS COFFEE #123,-88.32,Credit Card
1451,2025-04-08,WALMART GROCERY,-75.38,Checking
1452,2025-06-28,APARTMENT RENT,-15.21,Credit Card
1453,2025-02-28,APARTMENT RENT,-26.99,Credit Card
1454,2025-08-18,SALARY DEPOSIT,-91.03,Checking
1455,2025-12-09,DUNKIN DONUTS STORE 44,-65.9,Checking
1456,2025-03-24,DUNKIN DONUTS STORE 44,-36.07,Checking
1457,2025-10-30,WALMART GROCERY,-76.08,Credit Card
1458,2025-07-30,APARTMENT RENT,-23.28,Credit Card
1459,2025-09-16,APARTMENT RENT,-66.5,Credit Card
1460,2025-12-29,WALMART GROCERY,-40.52,Checking
1461,2025-11-14,NETFLIX.COM,-42.14,Credit Card
1462,2025-05-29,STARBUCKS COFFEE #123,-12.41,Checking
1463,2025-03-19,AMAZON MKTPLACE,-64.66,Checking
1464,2025-04-25,WALMART GROCERY,-36.87,Checking
1465,2025-09-10,STARBUCKS COFFEE #123,-37.55,Credit Card
1466,2025-02-03,WALMART GROCERY,-14.17,Credit Card
1467,2025-05-20,APARTMENT RENT,-99.69,Checking
1468,2025-01-24,APARTMENT RENT,-35.2,Credit Card
1469,2025-02-08,WALMART GROCERY,-7.62,Credit Card
1470,2025-12-30,DUNKIN DONUTS STORE 44,-68.75,Checking
1471,2025-11-25,APARTMENT RENT,-52.41,Checking
1472,2025-10-14,NETFLIX.COM,-88.64,Checking
1473,2025-04-05,DUNKIN DONUTS STORE 44,-37.07,Credit Card
1474,2025-05-15,DUNKIN DONUTS STORE 44,-14.24,Checking
1475,2025-12-04,WALMART GROCERY,-98.4,Checking
1476,2025-09-03,DUNKIN DONUTS STORE 44,-63.81,Checking
1477,2025-08-18,NETFLIX.COM,-56.66,Checking
1478,2025-08-27,WALMART GROCERY,-82.79,Credit Card
1479,2025-02-15,DUNKIN DONUTS STORE 44,-36.59,Checking
1480,2025-03-02,SALARY DEPOSIT,-33.71,Credit Card
1481,2025-09-17,APARTMENT RENT,-90.94,Credit Card
1482,2025-05-19,DUNKIN DONUTS STORE 44,-90.34,Credit Card
1483,2025-04-20,DUNKIN DONUTS STORE 44,-65.73,Credit Card
1484,2025-07-07,DUNKIN DONUTS STORE 44,-7.5,Checking
1485,2025-08-16,NETFLIX.COM,-21.75,Checking
1486,2025-05-23,AMAZON MKTPLACE,-32.57,Credit Card
1487,2025-03-10,AMAZON MKTPLACE,-43.99,Credit Card
1488,2025-05-24,NETFLIX.COM,-87.78,Credit Card
1489,2025-01-21,WALMART GROCERY,-63.64,Checking
1490,2025-07-08,SALARY DEPOSIT,-64.34,Credit Card
1491,2025-10-15,AMAZON MKTPLACE,-59.3,Credit Card
1492,2025-07-21,APARTMENT RENT,-42.29,Credit Card
1493,2025-03-08,STARBUCKS COFFEE #123,-8.7,Checking
1494,2025-01-26,DUNKIN DONUTS STORE 44,-19.94,Checking
1495,2025-10-02,NETFLIX.COM,-70.67,Checking
1496,2025-05-29,SALARY DEPOSIT,-93.24,Checking
1497,2025-10-11,NETFLIX.COM,-98.69,Checking
1498,2025-05-19,AMAZON MKTPLACE,-10.83,Checking
1499,2025-11-10,WALMART GROCERY,-33.94,Credit Card
1500,2025-01-18,STARBUCKS COFFEE #123,-25.31,Credit Card
1501,2025-07-01,AMAZON MKTPLACE,-69.95,Checking
1502,2025-05-19,NETFLIX.COM,-67.98,Credit Card
1503,2025-06-08,AMAZON MKTPLACE,-31.35,Credit Card
1504,2025-04-23,APARTMENT RENT,-34.94,Credit Card
1505,2025-11-30,STARBUCKS COFFEE #123,-58.11,Checking
1506,2025-09-26,APARTMENT RENT,-17.94,Checking
1507,2025-11-02,STARBUCKS COFFEE #123,-46.13,Checking
1508,2025-12-11,STARBUCKS COFFEE #123,-84.67,Credit Card
1509,2025-02-10,AMAZON MKTPLACE,-73.9,Credit Card
1510,2025-09-28,APARTMENT RENT,-26.7,Checking
1511,2025-07-02,STARBUCKS COFFEE #123,-20.94,Checking
1512,2025-06-09,DUNKIN DONUTS STORE 44,-84.33,Credit Card
1513,2025-08-18,WALMART GROCERY,-57.66,Checking
1514,2025-01-09,SALARY DEPOSIT,-13.64,Credit Card
1515,2025-08-06,APARTMENT RENT,-66.04,Credit Card
1516,2025-05-19,AMAZON MKTPLACE,-11.86,Credit Card
1517,2025-08-27,APARTMENT RENT,-94.73,Credit Card
1518,2025-07-30,AMAZON MKTPLACE,-96.65,Credit Card
1519,2025-12-12,AMAZON MKTPLACE,-48.98,Checking
1520,2025-11-13,STARBUCKS COFFEE #123,-36.23,Checking
1521,2025-10-13,DUNKIN DONUTS STORE 44,-70.06,Checking
1522,2025-06-15,DUNKIN DONUTS STORE 44,-98.56,Checking
1523,2025-03-14,NETFLIX.COM,-69.37,Checking
1524,2025-10-11,AMAZON MKTPLACE,-49.06,Checking
1525,2025-01-24,AMAZON MKTPLACE,-94.0,Checking
1526,2025-05-03,NETFLIX.COM,-93.73,Checking
1527,2025-11-07,DUNKIN DONUTS STORE 44,-70.1,Checking
1528,2025-03-01,DUNKIN DONUTS STORE 44,-83.65,Credit Card
1529,2025-10-03,SALARY DEPOSIT,-98.6,Credit Card
1530,2025-04-12,AMAZON MKTPLACE,-38.12,Checking
1531,2025-02-01,AMAZON MKTPLACE,-79.47,Checking
1532,2025-07-27,WALMART GROCERY,-65.63,Checking
1533,2025-02-17,WALMART GROCERY,-92.58,Credit Card
1534,2025-06-20,DUNKIN DONUTS STORE 44,-22.76,Credit Card
1535,2025-02-18,DUNKIN DONUTS STORE 44,-56.68,Credit Card
1536,2025-12-19,STARBUCKS COFFEE #123,-23.79,Credit Card
1537,2025-09-03,DUNKIN DONUTS STORE 44,-80.01,Credit Card
1538,2025-05-14,NETFLIX.COM,-25.35,Credit Card
1539,2025-12-13,DUNKIN DONUTS STORE 44,-41.37,Credit Card
1540,2025-04-11,WALMART GROCERY,-24.01,Checking
1541,2025-11-06,APARTMENT RENT,-67.31,Checking
1542,2025-02-26,DUNKIN DONUTS STORE 44,-23.26,Checking
1543,2025-12-05,NETFLIX.COM,-66.36,Credit Card
1544,2025-03-30,STARBUCKS COFFEE #123,-9.33,Checking
1545,2025-04-08,DUNKIN DONUTS STORE 44,-47.99,Credit Card
1546,2025-10-03,APARTMENT RENT,-50.98,Credit Card
1547,2025-06-25,WALMART GROCERY,-60.36,Checking
1548,2025-12-01,AMAZON MKTPLACE,-79.23,Credit Card
1549,2025-12-29,AMAZON MKTPLACE,-95.85,Credit Card
1550,2025-07-21,WALMART GROCERY,-85.87,Credit Card
1551,2025-02-04,APARTMENT RENT,-48.09,Checking
1552,2025-04-21,STARBUCKS COFFEE #123,-84.79,Credit Card
1553,2025-08-17,AMAZON MKTPLACE,-10.18,Credit Card
1554,2025-05-02,WALMART GROCERY,-24.29,Checking
1555,2025-08-22,DUNKIN DONUTS STORE 44,-45.69,Checking
1556,2025-01-14,WALMART GROCERY,-41.67,Credit Card
1557,2025-12-29,AMAZON MKTPLACE,-26.45,Checking
1558,2025-10-26,APARTMENT RENT,-22.8,Checking
1559,2025-07-08,APARTMENT RENT,-23.16,Credit Card
1560,2025-08-12,AMAZON MKTPLACE,-22.25,Checking
1561,2025-10-18,STARBUCKS COFFEE #123,-86.7,Credit Card
1562,2025-06-30,SALARY DEPOSIT,-45.1,Checking
1563,2025-06-18,STARBUCKS COFFEE #123,-17.35,Credit Card
1564,2025-01-27,NETFLIX.COM,-13.33,Checking
1565,2025-10-27,DUNKIN DONUTS STORE 44,-25.89,Checking
1566,2025-09-30,SALARY DEPOSIT,-14.23,Credit Card
1567,2025-01-16,SALARY DEPOSIT,-11.02,Credit Card
1568,2025-09-14,WALMART GROCERY,-64.12,Credit Card
1569,2025-01-20,APARTMENT RENT,-84.22,Credit Card
1570,2025-11-02,AMAZON MKTPLACE,-38.16,Checking
1571,2025-09-20,DUNKIN DONUTS STORE 44,-23.83,Credit Card
1572,2025-10-15,SALARY DEPOSIT,-23.68,Credit Card
1573,2025-03-08,NETFLIX.COM,-5.02,Checking
1574,2025-04-24,APARTMENT RENT,-28.8,Credit Card
1575,2025-01-23,NETFLIX.COM,-46.31,Credit Card
1576,2025-02-22,DUNKIN DONUTS STORE 44,-53.09,Credit Card
1577,2025-04-04,NETFLIX.COM,-70.48,Checking
1578,2025-07-15,WALMART GROCERY,-10.78,Checking
1579,2025-05-25,AMAZON MKTPLACE,-87.51,Credit Card
1580,2025-09-01,AMAZON MKTPLACE,-15.39,Checking
1581,2025-07-22,APARTMENT RENT,-84.16,Credit Card
1582,2025-02-26,SALARY DEPOSIT,-39.25,Checking
1583,2025-10-01,APARTMENT RENT,-54.26,Checking
1584,2025-03-03,NETFLIX.COM,-93.97,Credit Card
1585,2025-05-08,NETFLIX.COM,-65.47,Credit Card
1586,2025-05-26,STARBUCKS COFFEE #123,-87.75,Checking
1587,2025-07-27,APARTMENT RENT,-69.54,Checking
1588,2025-07-18,APARTMENT RENT,-83.99,Checking
1589,2025-04-24,STARBUCKS COFFEE #123,-52.81,Checking
1590,2025-11-09,SALARY DEPOSIT,-69.4,Checking
1591,2025-05-28,STARBUCKS COFFEE #123,-88.53,Credit Card
1592,2025-01-19,AMAZON MKTPLACE,-88.59,Checking
1593,2025-11-05,NETFLIX.COM,-30.96,Credit Card
1594,2025-04-29,APARTMENT RENT,-21.61,Credit Card
1595,2025-05-11,WALMART GROCERY,-26.58,Credit Card
1596,2025-08-08,DUNKIN DONUTS STORE 44,-79.18,Credit Card
1597,2025-04-21,NETFLIX.COM,-80.93,Checking
1598,2025-12-28,WALMART GROCERY,-31.06,Checking
1599,2025-05-31,DUNKIN DONUTS STORE 44,-33.77,Checking
1600,2025-08-31,DUNKIN DONUTS STORE 44,-62.87,Credit Card
1601,2025-12-24,WALMART GROCERY,-80.98,Credit Card
1602,2025-10-23,NETFLIX.COM,-98.49,Credit Card
1603,2025-10-22,APARTMENT RENT,-73.46,Checking
1604,2025-07-05,AMAZON MKTPLACE,-11.44,Checking
1605,2025-12-27,WALMART GROCERY,-28.1,Checking
1606,2025-03-04,STARBUCKS COFFEE #123,-53.57,Credit Card
1607,2025-06-07,AMAZON MKTPLACE,-90.82,Credit Card
1608,2025-01-01,APARTMENT RENT,-57.35,Credit Card
1609,2025-01-11,DUNKIN DONUTS STORE 44,-74.5,Checking
1610,2025-10-27,WALMART GROCERY,-49.17,Checking
1611,2025-11-21,APARTMENT RENT,-23.35,Checking
1612,2025-04-26,NETFLIX.COM,-95.58,Credit Card
1613,2025-05-20,STARBUCKS COFFEE #123,-30.3,Credit Card
1614,2025-07-08,NETFLIX.COM,-26.29,Credit Card
1615,2025-08-28,NETFLIX.COM,-6.67,Credit Card
1616,2025-02-04,DUNKIN DONUTS STORE 44,-41.05,Credit Card
1617,2025-09-01,WALMART GROCERY,-69.32,Credit Card
1618,2025-01-27,STARBUCKS COFFEE #123,-91.6,Checking
1619,2025-04-22,APARTMENT RENT,-14.72,Credit Card
1620,2025-03-22,STARBUCKS COFFEE #123,-8.74,Credit Card
1621,2025-06-17,AMAZON MKTPLACE,-55.88,Checking
1622,2025-07-07,AMAZON MKTPLACE,-87.84,Credit Card
1623,2025-04-02,SALARY DEPOSIT,-18.38,Credit Card
1624,2025-02-06,SALARY DEPOSIT,-14.14,Credit Card
1625,2025-12-13,DUNKIN DONUTS STORE 44,-70.35,Checking
1626,2025-03-18,STARBUCKS COFFEE #123,-53.55,Credit Card
1627,2025-01-15,APARTMENT RENT,-61.42,Credit Card
1628,2025-12-20,DUNKIN DONUTS STORE 44,-34.27,Credit Card
1629,2025-10-16,WALMART GROCERY,-29.38,Credit Card
1630,2025-12-04,DUNKIN DONUTS STORE 44,-35.46,Credit Card
1631,2025-04-27,WALMART GROCERY,-70.58,Credit Card
1632,2025-10-27,AMAZON MKTPLACE,-7.64,Checking
1633,2025-12-03,WALMART GROCERY,-91.13,Checking
1634,2025-04-19,NETFLIX.COM,-8.84,Credit Card
1635,2025-11-16,SALARY DEPOSIT,-40.54,Credit Card
1636,2025-03-15,SALARY DEPOSIT,-78.4,Credit Card
1637,2025-08-04,STARBUCKS COFFEE #123,-66.56,Checking
1638,2025-03-09,AMAZON MKTPLACE,-76.09,Credit Card
1639,2025-03-26,NETFLIX.COM,-11.93,Credit Card
1640,2025-09-04,SALARY DEPOSIT,-25.2,Credit Card
1641,2025-07-04,AMAZON MKTPLACE,-64.37,Credit Card
1642,2025-04-06,DUNKIN DONUTS STORE 44,-99.77,Credit Card
1643,2025-02-05,DUNKIN DONUTS STORE 44,-81.92,Checking
1644,2025-03-31,SALARY DEPOSIT,-35.42,Checking
1645,2025-07-28,SALARY DEPOSIT,-91.85,Checking
1646,2025-12-10,STARBUCKS COFFEE #123,-92.78,Checking
1647,2025-09-27,WALMART GROCERY,-85.83,Credit Card
1648,2025-03-30,APARTMENT RENT,-78.04,Checking
1649,2025-07-26,APARTMENT RENT,-33.43,Checking
1650,2025-11-11,SALARY DEPOSIT,-49.83,Checking
1651,2025-06-03,STARBUCKS COFFEE #123,-75.46,Credit Card
1652,2025-10-22,WALMART GROCERY,-30.17,Checking
1653,2025-11-05,AMAZON MKTPLACE,-58.32,Checking
1654,2025-11-14,STARBUCKS COFFEE #123,-69.13,Credit Card
1655,2025-12-24,SALARY DEPOSIT,-64.73,Credit Card
1656,2025-02-07,APARTMENT RENT,-68.55,Checking
1657,2025-11-23,SALARY DEPOSIT,-55.49,Credit Card
1658,2025-08-18,NETFLIX.COM,-28.43,Credit Card
1659,2025-09-13,WALMART GROCERY,-15.91,Checking
1660,2025-06-18,AMAZON MKTPLACE,-87.84,Credit Card
1661,2025-11-03,SALARY DEPOSIT,-60.56,Checking
1662,2025-04-14,APARTMENT RENT,-72.16,Checking
1663,2025-05-10,AMAZON MKTPLACE,-97.43,Checking
1664,2025-12-29,AMAZON MKTPLACE,-42.76,Checking
1665,2025-09-30,WALMART GROCERY,-15.16,Credit Card
1666,2025-04-07,APARTMENT RENT,-75.36,Checking
1667,2025-08-11,SALARY DEPOSIT,-36.53,Checking
1668,2025-12-26,DUNKIN DONUTS STORE 44,-96.38,Checking
1669,2025-05-01,AMAZON MKTPLACE,-46.39,Checking
1670,2025-04-18,AMAZON MKTPLACE,-87.9,Checking
1671,2025-02-15,AMAZON MKTPLACE,-22.88,Credit Card
1672,2025-08-24,AMAZON MKTPLACE,-79.39,Credit Card
1673,2025-11-07,WALMART GROCERY,-58.4,Checking
1674,2025-06-19,NETFLIX.COM,-28.33,Credit Card
1675,2025-01-19,AMAZON MKTPLACE,-8.38,Credit Card
1676,2025-08-22,DUNKIN DONUTS STORE 44,-74.06,Credit Card
1677,2025-04-21,APARTMENT RENT,-68.16,Checking
1678,2025-12-16,DUNKIN DONUTS STORE 44,-92.51,Checking
1679,2025-07-01,APARTMENT RENT,-69.47,Credit Card
1680,2025-02-23,DUNKIN DONUTS STORE 44,-88.36,Credit Card
1681,2025-09-29,STARBUCKS COFFEE #123,-16.9,Credit Card
1682,2025-04-27,AMAZON MKTPLACE,-48.5,Checking
1683,2025-03-15,NETFLIX.COM,-22.97,Credit Card
1684,2025-06-28,WALMART GROCERY,-29.85,Credit Card
1685,2025-04-02,SALARY DEPOSIT,-89.77,Checking
1686,2025-10-10,SALARY DEPOSIT,-65.17,Credit Card
1687,2025-10-17,SALARY DEPOSIT,-9.71,Credit Card
1688,2025-05-21,SALARY DEPOSIT,-34.42,Credit Card
1689,2025-05-22,NETFLIX.COM,-84.19,Checking
1690,2025-11-08,DUNKIN DONUTS STORE 44,-34.03,Credit Card
1691,2025-02-21,WALMART GROCERY,-41.02,Credit Card
1692,2025-07-01,APARTMENT RENT,-10.12,Credit Card
1693,2025-08-13,SALARY DEPOSIT,-20.25,Credit Card
1694,2025-03-28,STARBUCKS COFFEE #123,-89.56,Checking
1695,2025-08-28,WALMART GROCERY,-71.37,Checking
1696,2025-01-03,STARBUCKS COFFEE #123,-47.7,Checking
1697,2025-09-08,WALMART GROCERY,-83.39,Credit Card
1698,2025-12-08,DUNKIN DONUTS STORE 44,-55.09,Credit Card
1699,2025-12-01,NETFLIX.COM,-82.34,Credit Card
1700,2025-11-03,STARBUCKS COFFEE #123,-42.42,Credit Card
1701,2025-07-26,WALMART GROCERY,-92.51,Checking
1702,2025-09-14,DUNKIN DONUTS STORE 44,-49.58,Credit Card
1703,2025-05-14,APARTMENT RENT,-24.38,Checking
1704,2025-04-09,APARTMENT RENT,-43.77,Credit Card
1705,2025-06-20,APARTMENT RENT,-69.86,Checking
1706,2025-01-08,APARTMENT RENT,-55.29,Credit Card
1707,2025-12-06,WALMART GROCERY,-7.57,Checking
1708,2025-05-31,STARBUCKS COFFEE #123,-86.45,Checking
1709,2025-12-07,AMAZON MKTPLACE,-20.75,Checking
1710,2025-02-08,SALARY DEPOSIT,-86.31,Credit Card
1711,2025-05-25,SALARY DEPOSIT,-43.54,Credit Card
1712,2025-09-04,SALARY DEPOSIT,-99.58,Credit Card
1713,2025-11-02,APARTMENT RENT,-6.9,Checking
1714,2025-12-21,SALARY DEPOSIT,-57.55,Credit Card
1715,2025-06-09,DUNKIN DONUTS STORE 44,-54.84,Credit Card
1716,2025-08-22,NETFLIX.COM,-35.72,Checking
1717,2025-12-28,DUNKIN DONUTS STORE 44,-47.85,Checking
1718,2025-11-01,NETFLIX.COM,-61.13,Checking
1719,2025-11-05,DUNKIN DONUTS STORE 44,-13.61,Checking
1720,2025-12-05,WALMART GROCERY,-86.54,Checking
1721,2025-03-12,DUNKIN DONUTS STORE 44,-11.23,Credit Card
1722,2025-09-25,SALARY DEPOSIT,-29.32,Credit Card
1723,2025-09-17,WALMART GROCERY,-36.89,Checking
1724,2025-12-08,DUNKIN DONUTS STORE 44,-20.93,Checking
1725,2025-04-21,APARTMENT RENT,-32.74,Checking
1726,2025-12-06,STARBUCKS COFFEE #123,-57.08,Credit Card
1727,2025-04-26,AMAZON MKTPLACE,-99.94,Credit Card
1728,2025-05-20,NETFLIX.COM,-39.85,Checking
1729,2025-04-26,DUNKIN DONUTS STORE 44,-41.68,Credit Card
1730,2025-10-16,AMAZON MKTPLACE,-97.97,Credit Card
1731,2025-03-06,APARTMENT RENT,-34.79,Credit Card
1732,2025-09-15,WALMART GROCERY,-80.0,Checking
1733,2025-06-22,AMAZON MKTPLACE,-69.34,Checking
1734,2025-07-15,AMAZON MKTPLACE,-20.43,Credit Card
1735,2025-07-19,AMAZON MKTPLACE,-66.7,Credit Card
1736,2025-03-25,APARTMENT RENT,-91.21,Credit Card
1737,2025-12-28,DUNKIN DONUTS STORE 44,-83.76,Checking
1738,2025-08-09,NETFLIX.COM,-97.3,Credit Card
1739,2025-01-11,WALMART GROCERY,-84.7,Credit Card
1740,2025-07-21,STARBUCKS COFFEE #123,-47.77,Checking
1741,2025-03-25,AMAZON MKTPLACE,-34.51,Checking
1742,2025-12-08,DUNKIN DONUTS STORE 44,-70.5,Checking
1743,2025-05-18,DUNKIN DONUTS STORE 44,-9.64,Credit Card
1744,2025-07-21,APARTMENT RENT,-74.77,Credit Card
1745,2025-12-21,WALMART GROCERY,-5.51,Credit Card
1746,2025-01-31,AMAZON MKTPLACE,-21.69,Credit Card
1747,2025-09-19,STARBUCKS COFFEE #123,-93.7,Checking
1748,2025-03-24,STARBUCKS COFFEE #123,-83.26,Checking
1749,2025-09-06,NETFLIX.COM,-93.52,Credit Card
